lon,lat,filename,dartID
203.065,52.6389,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20110621to20130412_qc.nc,46403
203.07444,52.64639,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20130625to20140930_qc.nc,46403
203.0744,52.6464,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20140930to20160705_qc.nc,46403
203.0533,52.665,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20160706to20180608_qc.nc,46403
229.11608,42.91105,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20020701to20040717_qc.nc,46404
231.5386,45.515,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20050215to20060407_qc.nc,46404
231.224,45.8596,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20060416to20070416_qc.nc,46404
231.2241,45.8628,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20071206to20090529_qc.nc,46404
231.2264,45.8628,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20090529to20100430_qc.nc,46404
231.23222,45.85797,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20100430to20120927_qc.nc,46404
231.22,45.8525,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20121007to20131119_qc.nc,46404
231.275,45.86,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20170601to20180522_qc.nc,46404
229.47,42.54,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46405/46405_20020630to20040716_qc.nc,46405
229.4698,42.5438,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46405/46405_20040806to20060408_qc.nc,46405
229.08783,42.89355,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46405/46405_20060410to20070926_qc.nc,46405
234.983,-8.49,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46406/46406_20030129to20040511_qc.nc,46406
231.09972,42.54278,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20090527to20110518_qc.nc,46407
231.1031,42.60167,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20110528to20121006_qc.nc,46407
231.1864,42.6639,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20121005to20140307_qc.nc,46407
231.18858,42.6655,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20140307to20160620_qc.nc,46407
231.17,42.6783,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20160620to20180521_qc.nc,46407
190.152,49.623,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20061213to20080509_qc.nc,46408
190.1379,49.6284,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20080510to20090623_qc.nc,46408
190.14694,49.62444,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20090622to20110701_qc.nc,46408
190.1475,49.625,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20110701to20120629_qc.nc,46408
190.1222,49.6353,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20120629to20130627_qc.nc,46408
190.11944,49.66444,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20130628to20140925_qc.nc,46408
190.1281,49.6625,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20140925to20170620_qc.nc,46408
211.809,55.1357,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20050914to20070824_qc.nc,46409
211.835,55.303,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20070824to20080519_qc.nc,46409
211.505,55.3119,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20080518to20090605_qc.nc,46409
211.5053,55.3011,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20090606to20100508_qc.nc,46409
211.50775,55.29994,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20100508to20110617_qc.nc,46409
210.50139,55.30083,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20110619to20120618_qc.nc,46409
211.50056,55.30056,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20120623to20141006_qc.nc,46409
211.5008,55.3014,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20141006to20160703_qc.nc,46409
211.4847,55.3,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20160704to20180605_qc.nc,46409
216.011,57.5025,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20060727to20080521_qc.nc,46410
216.00028,57.5,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20080521to20081205_qc.nc,46410
216.1964,57.6311,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20081205to20090603_qc.nc,46410
216.19833,57.63167,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20090604to20110613_qc.nc,46410
216.2008,57.6353,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20110614to20130620_qc.nc,46410
216.3194,57.6336,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20130701to20150709_qc.nc,46410
232.99235,39.49055,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20050928to20071209_qc.nc,46411
232.98943,39.32867,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20071210to20090329_qc.nc,46411
232.987,39.3271,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20090526to20100917_qc.nc,46411
233.00389,39.32861,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20100917to20110530_qc.nc,46411
232.9792,39.3425,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20110531to20131025_qc.nc,46411
232.98467,39.34869,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20131025to20150312_qc.nc,46411
232.92633,39.35103,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20150313to20151016_qc.nc,46411
239.5845,32.1445,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20050929to20061026_qc.nc,46412
239.30205,32.24857,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20061027to20080301_qc.nc,46412
240,32.4553,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20080703to20091206_qc.nc,46412
239.44306,32.45528,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20091206to20111211_qc.nc,46412
240,32.4533,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20111212to20131022_qc.nc,46412
239.4342,32.4628,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20140312to20170113_qc.nc,46412
239.4433,32.48,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20170114to20180516_qc.nc,46412
184.4259,48.8719,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20060810to20080508_qc.nc,46413
184.4108,48.865,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20080511to20081119_qc.nc,46413
185.3857,48.673,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20081119to20100130_qc.nc,46413
185.7739,48.2989,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20100523to20110222_qc.nc,46413
185.7958,48.2964,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20110703to20130128_qc.nc,46413
185.7961,48.0019,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20130703to20140923_qc.nc,46413
185.7972,48.0017,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20140924to20160709_qc.nc,46413
230.6407,48.4785,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46419/46419_20060723to20100502_qc.nc,46419
230.38961,48.75956,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46419/46419_20100503to20110604_qc.nc,46419
230.37306,48.76833,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46419/46419_20110610to20120613_qc.nc,46419
230.37317,48.76861,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46419/46419_20120613to20150307_qc.nc,46419
239.3015,32.2466,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46490/46490_20080303to20090518_qc.nc,46490
234.994,-8.49,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51406/51406_20050911to20060903_qc.nc,51406
234.9833,-8.489,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51406/51406_20060904to20080518_qc.nc,51406
234.9786,-8.4925,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51406/51406_20080518to20100416_qc.nc,51406
234.97,-8.48,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51406/51406_20100417to20140906_qc.nc,51406
203.4739,19.6269,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51407/51407_20050324to20070807_qc.nc,51407
203.4738,19.627,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51407/51407_20070808to20090804_qc.nc,51407
203.4808,19.6368,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51407/51407_20090805to20100530_qc.nc,51407
203.48944,19.62,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51407/51407_20100611to20110928_qc.nc,51407
203.41444,19.57778,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51407/51407_20110928to20130917_qc.nc,51407
203.4147,19.5778,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51407/51407_20130918to20140708_qc.nc,51407
203.4528,19.5606,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51407/51407_20140709to20170206_qc.nc,51407
183.7532,-9.5013,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51425/51425_20080228to20100710_qc.nc,51425
183.77028,-9.50444,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51425/51425_20100711to20110816_qc.nc,51425
183.7522,-9.5219,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51425/51425_20110818to20130824_qc.nc,51425
183.7578,-9.5136,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51425/51425_20130824to20140801_qc.nc,51425
191.8886,-23.0068,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51426/51426_20080220to20100717_qc.nc,51426
191.89694,-22.99111,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51426/51426_20100717to20110822_qc.nc,51426
191.86112,-22.97361,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51426/51426_20110822to20130905_qc.nc,51426
191.7242,-23.2853,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51426/51426_20131001to20150705_qc.nc,51426
191.7142,-23.1058,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/51426/51426_20150714to20160912_qc.nc,51426
155.766,19.285,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52401/52401_20061211to20061218_qc.nc,52401
155.7571,19.2564,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52401/52401_20070714to20090806_qc.nc,52401
155.7569,19.2561,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52401/52401_20090907to20100615_qc.nc,52401
155.76194,19.25472,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52401/52401_20100619to20101222_qc.nc,52401
155.7619,19.2547,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52401/52401_20110719to20120807_qc.nc,52401
155.78417,19.25139,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52401/52401_20120807to20140901_qc.nc,52401
155.7344,19.2656,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52401/52401_20140902to20170202_qc.nc,52401
154.5839,11.5687,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52402/52402_20061213to20080321_qc.nc,52402
154.58456,11.56385,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52402/52402_20080321to20090818_qc.nc,52402
154.2173,11.7405,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52402/52402_20090819to20091108_qc.nc,52402
154.2172,11.7403,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52402/52402_20091108to20100102_qc.nc,52402
154.1114,11.8822,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52402/52402_20100103to20120803_qc.nc,52402
154.0244,11.8628,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52402/52402_20120805to20130807_qc.nc,52402
154.0217,11.8667,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52402/52402_20130808to20150820_qc.nc,52402
154.0211,11.8589,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52402/52402_20150820to20170130_qc.nc,52402
145.5793,4.02723,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52403/52403_20061216to20080324_qc.nc,52403
145.5805,4.0232,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52403/52403_20080324to20100106_qc.nc,52403
145.59583,4.03222,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52403/52403_20100112to20120519_qc.nc,52403
145.6111,4.0522,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52403/52403_20110806to20120731_qc.nc,52403
145.60778,4.05222,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52403/52403_20120731to20130801_qc.nc,52403
145.59889,4.04694,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52403/52403_20130801to20140813_qc.nc,52403
145.6178,4.0461,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52403/52403_20140814to20150817_qc.nc,52403
145.54,4.0183,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52403/52403_20150817to20170127_qc.nc,52403
132.3119,20.8478,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52404/52404_20061201to20080417_qc.nc,52404
132.3122,20.9478,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52404/52404_20080417to20091223_qc.nc,52404
132.3097,20.9464,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52404/52404_20091224to20110830_qc.nc,52404
132.30167,20.93722,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52404/52404_20110728to20120720_qc.nc,52404
132.3017,20.9372,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52404/52404_20120720to20130720_qc.nc,52404
132.33722,20.78917,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52404/52404_20130721to20140825_qc.nc,52404
132.3375,20.7722,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52404/52404_20140825to20170121_qc.nc,52404
132.3169,12.8839,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52405/52405_20061203to20080414_qc.nc,52405
132.3229,12.88,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52405/52405_20080415to20090726_qc.nc,52405
132.3346,12.8814,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52405/52405_20090726to20091217_qc.nc,52405
132.33444,12.88139,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52405/52405_20091218to20120723_qc.nc,52405
132.33411,12.8815,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52405/52405_20120723to20130723_qc.nc,52405
132.1861,13.0003,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52405/52405_20130723to20150831_qc.nc,52405
165.0684,-5.3377,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52406/52406_20080304to20080319_qc.nc,52406
165.07737,-5.3399,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52406/52406_20080331to20090218_qc.nc,52406
165.0722,-5.3372,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52406/52406_20090826to20090918_qc.nc,52406
165.0019,-5.2936,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52406/52406_20100705to20130817_qc.nc,52406
165.0019,-5.2931,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52406/52406_20130818to20160714_qc.nc,52406
164.9761,-5.3061,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52406/52406_20160716to20170815_qc.nc,52406
164.9717,-5.3033,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/52406/52406_20170814to20180806_qc.nc,52406
187.0139,-33.0033,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/54401/54401_20080219to20090911_qc.nc,54401
187.0133,-33.0031,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/54401/54401_20090912to20130828_qc.nc,54401
187.02806,-33.00778,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/54401/54401_20130903to20150709_qc.nc,54401
186.8275,-33.0967,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/54401/54401_20160921to20170923_qc.nc,54401
158.518,-15.799,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/55012/55012_20080307to20090115_qc.nc,55012
160.471,-46.931,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/55015/55015_20070414to20090302_qc.nc,55015
160.256,-46.829,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/55015/55015_20090303to20110228_qc.nc,55015
