"theta","max_runup"
359.295300826814,0.0771353
0.00262648883541772,0.0765783
0.70995135032905,0.0762112
1.41705988095516,0.0757907
2.1237369456248,0.0751401
2.82976819648299,0.0738422
3.534940461307,0.0731126
4.23904212656834,0.072737
4.94186351345203,0.0722839
5.64319724518668,0.0718423
6.34283860411014,0.0712561
7.04058587698175,0.0706747
7.73624068714632,0.0699145
8.42960831226223,0.0691536
9.12049798641979,0.0682067
9.80872318559736,0.0672786
10.4941018955309,0.0662058
11.1764568612028,0.0651149
11.8556158172914,0.0639297
12.5314116990557,0.0627553
13.2036828332683,0.0615383
13.8722731089377,0.0604187
14.5370321276976,0.0594047
15.1978153338603,0.0587828
15.8544841242583,0.0584155
355.001952541332,0.0816188
355.713455064689,0.0810947
356.426284503195,0.0806436
357.140223353069,0.080724
357.855052055793,0.0800699
358.570549397806,0.0798506
16.7018170195674,0.0585483
17.3565849812845,0.0574734
18.0067089625455,0.05662
18.6520725971416,0.0561533
352.075648217787,0.0844944
352.788327487569,0.0837096
353.503257146725,0.0838646
354.220224257127,0.0841682
19.5184195850274,0.0568307
20.1601424343013,0.0554657
20.796630994819,0.0545318
21.4277938965445,0.0541392
349.82704532828,0.0872879
350.540251185362,0.0863493
351.256427670264,0.0867612
22.3087137260419,0.0540449
22.9345917671611,0.0527037
23.554737288884,0.052055
347.552532278555,0.0904594
348.263977324741,0.0888515
348.979111689879,0.0896344
24.4464337998964,0.0523587
25.0600754291546,0.0508565
25.6676321653268,0.0500635
345.966271425957,0.0919713
346.678005226252,0.0918438
26.5674941379605,0.0500604
27.167407539326,0.0485563
27.7609423804559,0.0481344
344.360250050072,0.0941492
345.071102736802,0.0948373
28.6663580754115,0.0472502
29.2512055658485,0.0462442
342.73666406397,0.0965223
343.445427348612,0.0974641
30.162437090929,0.046399
30.7378412807802,0.0450698
341.097870181788,0.0989536
341.803307818183,0.0996951
31.6536213574302,0.0452089
32.2188710187488,0.0441568
339.446368704955,0.102616
340.147227987617,0.101543
33.1379273163457,0.0440275
33.6923610531294,0.0427912
337.784783058123,0.106252
338.479807122581,0.103433
34.6134264977982,0.0424153
35.1564370851346,0.0418641
336.803777076411,0.106415
36.0782598517318,0.0396663
36.609297739957,0.0370519
335.809146937761,0.107718
37.5306507400045,0.0365045
38.0492266851534,0.0356773
334.115282591699,0.111152
334.801218632061,0.110338
38.9689163851862,0.0343207
333.096198676132,0.112019
39.8917358297458,0.0347196
40.3914776239312,0.0337885
332.065130541084,0.113737
41.310723367476,0.0342991
331.022544836646,0.115885
42.2318748001553,0.0332394
329.302469893646,0.118027
329.96894917454,0.117972
43.1544604297556,0.0325274
328.242686530782,0.119079
44.0780043229291,0.0333798
327.173596947818,0.120631
44.5362463382369,0.0368972
326.095831836542,0.121986
45.467841494144,0.0401686
325.010056693347,0.123632
46.3991893671949,0.0393264
323.916969925854,0.12511
46.8798893102155,0.041001
322.817300640659,0.126926
47.8175425169244,0.0437766
321.711806123541,0.128505
48.3129294746459,0.0458369
320.601269028951,0.130155
49.2557964280082,0.0447442
320.09404509913,0.132044
50.1963600057669,0.043091
318.966541663703,0.133026
51.1341238304671,0.0426667
317.835953211394,0.134134
52.0686004690514,0.042047
316.703150435786,0.13539
52.9993128877504,0.0421142
315.569014358279,0.13716
53.5326018630965,0.045822
315.001740707661,0.138559
54.4641255096399,0.0469943
313.855926907475,0.139187
55.0097784164213,0.0459056
55.3906275505736,0.0416724
312.711027472653,0.140394
56.3116680917774,0.0402755
312.11035627983,0.142325
57.2268236897054,0.0387705
310.957085288138,0.142658
58.1356882944427,0.0387507
309.8070859808,0.144276
58.6975343418031,0.0390662
309.175156798909,0.14537
59.6028939465786,0.0386098
308.020383069603,0.146134
60.1745274186273,0.0403821
307.368091031678,0.147919
61.0751490418823,0.0396969
306.210817975274,0.147893
61.6558702540212,0.0413846
305.060727289347,0.149762
62.2430116074023,0.0432361
304.381621980327,0.14952
62.8365548012274,0.0460907
303.232925934399,0.151685
63.4364756382117,0.0490994
302.536256324833,0.151485
64.0427438056296,0.0517017
301.828608717408,0.153734
64.6553226615545,0.0544723
300.678377373924,0.153732
65.274169027544,0.0571039
299.954675967542,0.155022
65.8992329890809,0.0597809
298.811796078243,0.155356
66.5304577051277,0.0621479
298.073457350598,0.155901
67.167779228202,0.0646213
296.940432754093,0.157099
67.8111263364099,0.0669957
296.188981289799,0.157259
68.4604203789081,0.0693422
295.427709385282,0.158377
69.1155751362786,0.0715788
294.305318240765,0.159004
69.7764966973073,0.0738065
293.53308026042,0.159199
70.4430833536508,0.0758986
292.751669552533,0.160364
71.1152255138565,0.0779826
291.645062452231,0.16079
71.7928056381679,0.0799455
290.855045303571,0.160949
72.4756981954944,0.0818882
290.056640837145,0.161619
73.1637696438669,0.0837006
288.970889232323,0.162553
73.8568784356122,0.0855085
288.166395622539,0.162812
74.5548750483888,0.0871756
287.354420412811,0.163156
75.2576020431084,0.0888376
286.535189361987,0.163574
75.9648941496416,0.0903576
285.478927287626,0.164162
76.6765783810566,0.0918694
284.656995347386,0.164568
77.3924741769832,0.0932474
283.828849523061,0.165135
78.1123935765165,0.0945973
282.994768915606,0.1653
78.836141420888,0.0958282
282.155046694887,0.165399
79.5635155859328,0.0970269
281.142936876186,0.165492
80.2943072441725,0.0980777
280.304846468766,0.165866
81.0283011561169,0.0991246
279.462274686064,0.166259
81.7652759901652,0.100044
278.615552692312,0.166734
82.5050046702653,0.100918
277.765022167266,0.166883
83.2472547502609,0.101645
276.911034579768,0.166979
83.9917888136384,0.102377
276.053950400486,0.167207
84.7383648971641,0.103262
275.194138257612,0.167635
85.4867369366984,0.106308
274.331974039976,0.167955
86.236655233271,0.106699
273.467839952641,0.168147
86.9878669373223,0.107758
272.602123530611,0.168112
87.7401165488444,0.109135
271.735216616802,0.168056
88.493146431011,0.109931
270.867514310878,0.168012
89.2466973347549,0.110627
269.99941389589,0.168169
90.000508931649,0.110879
269.131313749972,0.168211
90.754320352368,0.110454
268.263612250518,0.168313
91.5078707279521,0.109825
267.396706678364,0.168445
92.2608997310697,0.108828
266.530992129493,0.168526
93.0131481144727,0.107327
265.666860441711,0.168445
93.7643582438683,0.106566
264.804699143504,0.167975
94.5142746224839,0.105519
263.944890432064,0.167532
95.26264440468,0.103039
263.087810187044,0.167421
96.0092178960713,0.102386
262.233827026216,0.167523
96.7537490377455,0.101651
261.383301408649,0.167084
97.4959958723122,0.100916
260.536584790487,0.166619
98.2357209896883,0.100029
259.694018837762,0.166333
98.9726919507044,0.09913
258.688865843151,0.166279
99.7066816868181,0.0980772
257.84381583573,0.16611
100.437468874426,0.0970235
257.004101028536,0.165933
101.164838282486,0.0958244
256.170028239761,0.16569
101.888581092381,0.0945972
255.341890620529,0.165486
102.60849518918,0.0932406
254.28993563819,0.165062
103.324385423684,0.0918692
253.463699718181,0.164235
104.036063844851,0.0903619
252.644478304914,0.163875
104.743349902425,0.0888372
251.832513048305,0.164312
105.446070619804,0.0871922
250.748875744645,0.163688
106.144060737363,0.0855083
249.942275572979,0.162664
106.837162826649,0.083701
249.143882313146,0.161855
107.525227376058,0.0818885
248.037709158009,0.162561
108.208112848709,0.0799366
247.247269251113,0.164093
108.885685713452,0.0779822
246.122898025872,0.164252
109.557820450006,0.0759004
245.342255144337,0.161753
110.224399529379,0.0737982
244.571256150418,0.159038
110.885313370812,0.071571
243.809997455028,0.156869
111.540460276552,0.0693421
242.67415379955,0.158272
112.189746345845,0.0670051
241.925538790529,0.157169
112.833085369579,0.0646968
240.778717618539,0.157815
113.47039870704,0.0622254
240.04433967489,0.156059
114.101615146263,0.0596431
239.320652702634,0.15552
114.726670749477,0.0570945
238.170428388151,0.154103
115.34550868512,0.0549905
237.462795633397,0.153473
115.958079047901,0.0520039
236.30773995907,0.152631
116.564338668339,0.0489551
235.617453553574,0.152056
117.164250913196,0.0462569
234.460067925997,0.151211
117.757785478148,0.0432391
233.788282642412,0.15089
118.34491817402,0.0410844
232.631020483861,0.148777
118.925630707826,0.0395965
231.467461717327,0.148903
119.826248867047,0.0408558
230.82398220087,0.146996
120.734611003346,0.0429538
229.664453748143,0.146138
121.303228837867,0.0432357
229.042082185144,0.145455
122.215610901748,0.0428802
227.888824908606,0.143554
123.134633807098,0.0438438
226.733220428104,0.143033
123.689075752988,0.0439613
225.576203862527,0.142621
124.610110497907,0.0430256
224.99748567844,0.14
125.153131278797,0.0402551
223.851689048095,0.13883
126.074926105521,0.0388822
222.706810140796,0.138266
126.605976087466,0.0374337
221.563760275799,0.137699
127.527303951189,0.0375509
221.032748883478,0.136558
128.045893793741,0.0355753
219.905262706134,0.134236
128.965561181334,0.0346802
218.781718367419,0.133593
130.312850777851,0.0389475
129.88835992131,0.0354635
217.662954143315,0.132074
130.813825082627,0.0395512
216.549786633679,0.130025
131.741483483842,0.0391816
215.443007412713,0.130196
132.670855103374,0.0389334
214.343379952331,0.128489
213.687315188586,0.129267
133.601454542643,0.0384245
212.589817984111,0.130973
211.918079023599,0.134384
211.236384076575,0.137403
210.544707458872,0.139604
134.532792531171,0.0384713
210.138548415401,0.134921
135.464377462088,0.0380522
209.742071112335,0.128431
135.922609338196,0.033278
209.354970092965,0.122651
136.846142701989,0.0326526
208.297970002231,0.118884
138.750173925828,0.0410117
138.255695458597,0.0371269
137.768717510997,0.0347575
207.252542369229,0.119866
206.562237995338,0.118854
139.684314872447,0.0418073
205.526887937,0.116797
204.826511150393,0.118488
141.13057973267,0.0426982
140.615966803152,0.0430108
203.803114556467,0.117196
142.065059314451,0.0429883
202.793700825986,0.114452
202.084328943835,0.114566
143.52903969293,0.045024
142.995776550045,0.0439097
201.089508346407,0.112306
144.460571177621,0.0443983
200.109770264509,0.110132
199.394975887295,0.109537
198.67384731424,0.111512
145.937287543964,0.0466544
145.387082882745,0.0452347
197.712955787843,0.112787
196.987970676447,0.113498
196.257337164485,0.114425
195.521229327155,0.115676
194.779831082843,0.116869
194.033336085805,0.117953
193.281947579475,0.120179
192.525878209522,0.122026
191.765349796048,0.124138
191.000593064594,0.124028
190.231847335952,0.125941
189.459360175075,0.128291
188.683386999743,0.128864
187.904190649957,0.127211
187.12204091941,0.127952
186.337214050694,0.127655
147.424088367296,0.046597
146.862564513887,0.0454453
185.474430648599,0.122478
184.695742529625,0.123073
183.915312066849,0.123098
183.133423864912,0.123552
182.350365762826,0.123716
181.566428208474,0.123746
180.781903618634,0.123785
179.997085728013,0.123834
179.212268930908,0.123764
178.427747619153,0.123617
177.643815520089,0.123376
176.860765038258,0.123089
176.078886604514,0.122685
175.298468036136,0.122235
174.519793911447,0.121688
173.743144962266,0.121054
172.968797487352,0.120302
172.197022789781,0.119498
171.428086640967,0.118628
170.662248773773,0.117676
169.899762406871,0.116582
169.140873802238,0.11549
168.385821857342,0.114195
167.634837733304,0.112964
166.888144519955,0.111516
166.145956938462,0.110118
165.408481081843,0.10852
164.675914193432,0.106968
163.948444483056,0.105261
163.226250980436,0.103517
162.509503425071,0.101655
161.798362191638,0.0997497
161.092978249749,0.0976987
160.393493156702,0.0956915
159.70003908173,0.0934907
159.012738860108,0.0913436
158.331706075356,0.0890729
157.657045167709,0.0867319
156.988851566944,0.0843151
156.327211847621,0.0818464
155.67220390476,0.0793064
155.023897147984,0.0767093
154.382352712158,0.073969
153.747623682596,0.0712975
153.11975533294,0.0684416
152.498785373865,0.0656482
151.884744210856,0.0627457
151.277655209336,0.059776
150.677534965543,0.0567408
150.084393581634,0.0536276
149.498234943549,0.0504857
148.919057000337,0.0484709
148.346852043657,0.0468193
